Date,Date_WQ,PCO2,Shelf,Tank,TankID,Date_VINDTA,acclimation_experimental,Exp_Temp,Time,Sal_AVG,Sal_Cert_Correction,Sal_Corr,mV_AVG,Temperature,Sal_Std_AVG,Sal_CRM_Cert,pH_7_Std_AVG,pH_10_Std_AVG,pH_Slope,pH_Intercept,pH_CRM_Std_AVG,pH_CRM_AVG,pH_CRM_Cert_NBS,pH_NBSperSalUnit,pH_CRM_CertSW,pH_CRM_Diff_SW,pH_CRM_CertTotal,pH_CRM_Diff_Total,pH_scaleFree,pH_NBS,pH_SW,pH_Total
2017-07-28,20170728,2800,6,3,18,20170728,Exposure_80,18.5,1:00 PM,31.03,0.998,31.086,-34.000,19.3,33.300,33.357,-25.333,-200.333,-0.017,6.566,-65.667,7.691,8.050,0.010,7.916,-0.134,7.925,-0.125,7.149,7.444,7.310,7.319
2017-08-02,20170802,550,1,1,1,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-75.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.746,8.045,7.909,7.918
2017-08-02,20170802,550,1,2,2,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-75.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.746,8.045,7.909,7.918
2017-08-02,20170802,550,1,3,3,20170802,Exposure_80,19.5,12:00 PM,30.50,1.000,30.511,-76.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.763,8.061,7.925,7.934
2017-08-02,20170802,550,2,1,4,20170802,Exposure_80,19.5,12:00 PM,30.50,1.000,30.511,-75.000,19.4,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.746,8.044,7.908,7.917
2017-08-02,20170802,550,2,2,5,20170802,Exposure_80,19.5,12:00 PM,30.50,1.000,30.511,-75.000,19.4,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.746,8.044,7.908,7.917
2017-08-02,20170802,550,2,3,6,20170802,Exposure_80,19.5,12:00 PM,30.50,1.000,30.511,-75.000,19.4,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.746,8.044,7.908,7.917
2017-08-02,20170802,1000,3,1,7,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-58.333,19.4,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.465,7.765,7.629,7.638
2017-08-02,20170802,1000,3,2,8,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-59.000,19.4,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.477,7.776,7.640,7.649
2017-08-02,20170802,1000,3,3,9,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-58.000,19.4,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.460,7.759,7.623,7.632
2017-08-02,20170802,2800,4,1,10,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-35.000,19.8,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.073,7.372,7.236,7.245
2017-08-02,20170802,2800,4,2,11,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-33.000,19.8,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.039,7.339,7.203,7.212
2017-08-02,20170802,2800,4,3,12,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-34.000,19.8,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.056,7.356,7.220,7.229
2017-08-02,20170802,1000,5,1,13,20170802,Exposure_80,19.5,12:00 PM,30.50,1.000,30.511,-62.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.527,7.826,7.690,7.699
2017-08-02,20170802,1000,5,2,14,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-63.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.544,7.843,7.708,7.717
2017-08-02,20170802,1000,5,3,15,20170802,Exposure_80,19.5,12:00 PM,30.47,1.000,30.478,-62.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.527,7.825,7.689,7.698
2017-08-02,20170802,2800,6,1,16,20170802,Exposure_80,19.5,12:00 PM,30.50,1.000,30.511,-34.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.056,7.355,7.219,7.228
2017-08-02,20170802,2800,6,2,17,20170802,Exposure_80,19.5,12:00 PM,30.50,1.000,30.511,-34.000,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.056,7.355,7.219,7.228
2017-08-02,20170802,2800,6,3,18,20170802,Exposure_80,19.5,12:00 PM,30.60,1.000,30.611,-30.667,19.5,33.300,33.312,-30.667,-209.000,-0.017,6.484,-67.000,7.611,8.037,0.010,7.901,-0.136,7.910,-0.127,7.000,7.300,7.164,7.173
2017-08-04,20170804,550,1,1,1,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-78.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.779,8.080,7.944,7.953
2017-08-04,20170804,550,1,2,2,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-78.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.779,8.080,7.944,7.953
2017-08-04,20170804,550,1,3,3,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-78.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.779,8.080,7.944,7.953
2017-08-04,20170804,550,2,1,4,20170804,Exposure_80,19.5,2:20 PM,30.67,0.994,30.863,-79.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.796,8.098,7.962,7.971
2017-08-04,20170804,550,2,2,5,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-79.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.796,8.097,7.962,7.971
2017-08-04,20170804,550,2,3,6,20170804,Exposure_80,19.5,2:20 PM,30.47,0.994,30.662,-78.333,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.785,8.085,7.949,7.958
2017-08-04,20170804,1000,3,1,7,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-64.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.537,7.838,7.702,7.711
2017-08-04,20170804,1000,3,2,8,20170804,Exposure_80,19.5,2:20 PM,30.40,0.994,30.595,-63.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.519,7.819,7.683,7.692
2017-08-04,20170804,1000,3,3,9,20170804,Exposure_80,19.5,2:20 PM,30.43,0.994,30.628,-63.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.519,7.819,7.683,7.692
2017-08-04,20170804,2800,4,1,10,20170804,Exposure_80,19.5,2:20 PM,30.63,0.994,30.830,-39.000,19.6,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.104,7.405,7.270,7.279
2017-08-04,20170804,2800,4,2,11,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-38.667,19.6,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.098,7.399,7.263,7.272
2017-08-04,20170804,2800,4,3,12,20170804,Exposure_80,19.5,2:20 PM,30.77,0.994,30.964,-39.000,19.6,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.104,7.407,7.271,7.280
2017-08-04,20170804,1000,5,1,13,20170804,Exposure_80,19.5,2:20 AM,30.33,0.994,30.528,-65.667,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.565,7.864,7.728,7.737
2017-08-04,20170804,1000,5,2,14,20170804,Exposure_80,19.5,2:20 PM,30.40,0.994,30.595,-64.667,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.548,7.847,7.712,7.720
2017-08-04,20170804,1000,5,3,15,20170804,Exposure_80,19.5,2:20 PM,30.57,0.994,30.762,-65.333,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.560,7.861,7.725,7.734
2017-08-04,20170804,2800,6,1,16,20170804,Exposure_80,19.5,2:20 PM,30.70,0.994,30.897,-32.333,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,6.988,7.291,7.155,7.164
2017-08-04,20170804,2800,6,2,17,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-36.000,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.052,7.353,7.217,7.226
2017-08-04,20170804,2800,6,3,18,20170804,Exposure_80,19.5,2:20 PM,30.60,0.994,30.796,-33.333,19.5,33.100,33.312,-33.000,-206.333,-0.017,6.429,-66.667,7.583,8.037,0.010,7.901,-0.136,7.910,-0.127,7.006,7.307,7.171,7.180
2017-08-07,20170807,550,1,1,1,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-76.000,18.9,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.684,7.988,7.852,7.861
2017-08-07,20170807,550,1,2,2,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-76.000,18.9,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.684,7.988,7.852,7.861
2017-08-07,20170807,550,1,3,3,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-76.000,18.9,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.684,7.988,7.852,7.861
2017-08-07,20170807,550,2,1,4,20170806,Exposure_80,19.5,12:00 PM,30.80,0.991,31.091,-77.000,18.3,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.702,8.006,7.870,7.879
2017-08-07,20170807,550,2,2,5,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-77.000,18.3,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.702,8.005,7.869,7.878
2017-08-07,20170807,550,2,3,6,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-77.000,18.3,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.702,8.005,7.869,7.878
2017-08-07,20170807,1000,3,1,7,20170806,Exposure_80,19.5,12:00 PM,30.80,0.991,31.091,-61.000,19.5,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.428,7.732,7.596,7.605
2017-08-07,20170807,1000,3,2,8,20170806,Exposure_80,19.5,12:00 PM,30.80,0.991,31.091,-63.000,19.5,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.462,7.766,7.630,7.639
2017-08-07,20170807,1000,3,3,9,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-63.000,19.8,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.462,7.765,7.629,7.638
2017-08-07,20170807,2800,4,1,10,20170806,Exposure_80,19.5,12:00 PM,30.50,0.991,30.788,-37.000,18.8,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.017,7.318,7.182,7.191
2017-08-07,20170807,2800,4,2,11,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-37.000,18.8,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.017,7.320,7.184,7.193
2017-08-07,20170807,2800,4,3,12,20170806,Exposure_80,19.5,12:00 PM,30.60,0.991,30.889,-37.000,18.8,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.017,7.319,7.183,7.192
2017-08-07,20170807,1000,5,1,13,20170806,Exposure_80,19.5,12:00 PM,30.60,0.991,30.889,-65.000,18.9,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.496,7.798,7.663,7.671
2017-08-07,20170807,1000,5,2,14,20170806,Exposure_80,19.5,12:00 PM,30.60,0.991,30.889,-64.000,18.9,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.479,7.781,7.645,7.654
2017-08-07,20170807,1000,5,3,15,20170806,Exposure_80,19.5,12:00 PM,30.60,0.991,30.889,-65.000,18.9,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,7.496,7.798,7.663,7.671
2017-08-07,20170807,2800,6,1,16,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-34.000,18.4,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,6.966,7.269,7.133,7.142
2017-08-07,20170807,2800,6,2,17,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-35.667,18.4,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,6.994,7.298,7.162,7.171
2017-08-07,20170807,2800,6,3,18,20170806,Exposure_80,19.5,12:00 PM,30.70,0.991,30.990,-34.000,18.4,33.000,33.312,-36.000,-211.333,-0.017,6.384,-81.000,7.770,8.037,0.010,7.901,-0.136,7.910,-0.127,6.966,7.269,7.133,7.142
2017-08-09,20170809,550,1,1,1,20170809,Exposure_80,19.5,12:00 PM,30.50,0.989,30.830,-75.000,18.9,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.723,8.024,7.888,7.897
2017-08-09,20170809,550,1,2,2,20170809,Exposure_80,19.5,12:00 PM,30.60,0.989,30.931,-75.000,18.9,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.723,8.025,7.889,7.898
2017-08-09,20170809,550,1,3,3,20170809,Exposure_80,19.5,12:00 PM,30.50,0.989,30.830,-75.333,18.9,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.728,8.030,7.894,7.903
2017-08-09,20170809,550,2,1,4,20170809,Exposure_80,19.5,12:00 PM,30.80,0.989,31.133,-76.000,18.6,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.740,8.045,7.909,7.918
2017-08-09,20170809,550,2,2,5,20170809,Exposure_80,19.5,12:00 PM,30.80,0.989,31.133,-75.333,18.6,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.728,8.033,7.897,7.906
2017-08-09,20170809,550,2,3,6,20170809,Exposure_80,19.5,12:00 PM,30.80,0.989,31.133,-76.000,18.6,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.740,8.045,7.909,7.918
2017-08-09,20170809,1000,3,1,7,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-60.000,19.5,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.465,7.768,7.632,7.641
2017-08-09,20170809,1000,3,2,8,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-60.667,19.5,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.476,7.780,7.644,7.653
2017-08-09,20170809,1000,3,3,9,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-61.000,19.5,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.482,7.785,7.650,7.659
2017-08-09,20170809,2800,4,1,10,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-31.000,19,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,6.966,7.269,7.133,7.142
2017-08-09,20170809,2800,4,2,11,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-32.000,19,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,6.983,7.286,7.150,7.159
2017-08-09,20170809,2800,4,3,12,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-32.000,19,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,6.983,7.286,7.150,7.159
2017-08-09,20170809,1000,5,1,13,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-62.000,19.4,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.499,7.803,7.667,7.676
2017-08-09,20170809,1000,5,2,14,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-62.000,19.4,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.499,7.803,7.667,7.676
2017-08-09,20170809,1000,5,3,15,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-62.333,19.4,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.505,7.808,7.672,7.681
2017-08-09,20170809,2800,6,1,16,20170809,Exposure_80,19.5,12:00 PM,30.73,0.989,31.066,-33.000,18.8,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.000,7.304,7.168,7.177
2017-08-09,20170809,2800,6,2,17,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-33.000,18.8,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.000,7.304,7.168,7.177
2017-08-09,20170809,2800,6,3,18,20170809,Exposure_80,19.5,12:00 PM,30.70,0.989,31.032,-33.000,18.8,33.000,33.357,-33.000,-207.333,-0.017,6.432,-84.000,7.878,8.037,0.010,7.901,-0.136,7.910,-0.127,7.000,7.304,7.168,7.177
2017-08-11,20170811,550,1,1,1,20170811,Exposure_80,19.5,10:00 AM,31.00,1.003,30.918,-75.000,19.8,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.787,8.089,7.953,7.962
2017-08-11,20170811,550,1,2,2,20170811,Exposure_80,19.5,10:00 AM,31.00,1.003,30.918,-76.000,19.7,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.803,8.106,7.970,7.979
2017-08-11,20170811,550,1,3,3,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-76.000,19.8,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.803,8.107,7.971,7.980
2017-08-11,20170811,550,2,1,4,20170811,Exposure_80,19.5,10:00 AM,31.00,1.003,30.918,-77.000,19.6,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.820,8.122,7.986,7.995
2017-08-11,20170811,550,2,2,5,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-77.000,19.6,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.820,8.123,7.987,7.996
2017-08-11,20170811,550,2,3,6,20170811,Exposure_80,19.5,10:00 AM,31.00,1.003,30.918,-76.000,19.6,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.803,8.106,7.970,7.979
2017-08-11,20170811,1000,3,1,7,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-62.000,20,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.574,7.877,7.741,7.750
2017-08-11,20170811,1000,3,2,8,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-60.000,20.1,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.541,7.844,7.709,7.718
2017-08-11,20170811,1000,3,3,9,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-61.000,20,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.557,7.861,7.725,7.734
2017-08-11,20170811,2800,4,1,10,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-34.000,19.4,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.115,7.418,7.282,7.291
2017-08-11,20170811,2800,4,2,11,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-33.000,19.4,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.098,7.402,7.266,7.275
2017-08-11,20170811,2800,4,3,12,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-34.000,19.4,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.115,7.418,7.282,7.291
2017-08-11,20170811,1000,5,1,13,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-59.000,19.2,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.525,7.828,7.692,7.701
2017-08-11,20170811,1000,5,2,14,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-59.000,19.2,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.525,7.828,7.692,7.701
2017-08-11,20170811,1000,5,3,15,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-59.000,19.2,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.525,7.828,7.692,7.701
2017-08-11,20170811,2800,6,1,16,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-32.333,19.5,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.087,7.391,7.255,7.264
2017-08-11,20170811,2800,6,2,17,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-34.000,19.5,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.115,7.418,7.282,7.291
2017-08-11,20170811,2800,6,3,18,20170811,Exposure_80,19.5,10:00 AM,31.10,1.003,31.018,-32.000,19.5,33.400,33.312,-27.000,-210.000,-0.016,6.557,NA,NA,8.097,0.010,7.961,-0.136,7.970,-0.127,7.082,7.385,7.249,7.258
2017-08-14,20170814,550,1,1,1,20170814,Exposure_80,19.5,9:00 AM,30.30,0.991,30.586,-77.000,19.4,33.000,33.312,-33.000,-210.667,-0.017,6.443,-62.000,7.490,8.097,0.010,7.961,-0.136,7.970,-0.127,7.743,8.042,7.906,7.915
2017-08-14,20170814,550,1,2,2,20170814,Exposure_80,19.5,9:00 AM,30.30,0.991,30.586,-77.667,19.4,33.000,33.312,-33.000,-210.667,-0.017,6.443,-62.000,7.490,8.097,0.010,7.961,-0.136,7.970,-0.127,7.754,8.053,7.918,7.927
2017-08-14,20170814,550,1,3,3,20170814,Exposure_80,19.5,9:00 AM,30.30,0.991,30.586,-77.000,19.3,33.000,33.312,-33.000,-210.667,-0.017,6.443,-62.000,7.490,8.097,0.010,7.961,-0.136,7.970,-0.127,7.743,8.042,7.906,7.915
2017-08-14,20170814,550,2,1,4,20170814,Exposure_80,19.5,9:00 AM,30.50,0.991,30.788,-78.000,19.5,33.000,33.312,-33.000,-210.667,-0.017,6.443,-62.000,7.490,8.097,0.010,7.961,-0.136,7.970,-0.127,7.760,8.061,7.925,7.934
2017-08-14,20170814,550,2,2,5,20170814,Exposure_80,19.5,9:00 AM,30.50,0.991,30.788,-77.000,19.5,33.000,33.312,-33.000,-210.667,-0.017,6.443,-62.000,7.490,8.097,0.010,7.961,-0.136,7.970,-0.127,7.743,8.044,7.908,7.917
2017-08-14,20170814,550,2,3,6,20170814,Exposure_80,19.5,9:00 AM,30.50,0.991,30.788,-78.000,19.5,33.000,33.312,-33.000,-210.667,-0.017,6.443,-62.000,7.490,8.097,0.010,7.961,-0.136,7.970,-0.127,7.760,8.061,7.925,7.934
